,frameID,groupID,x,y,w,h,segment_num,dataset
4956,3299,183,263.69,181.67,146.63,113.35,4,train
4957,3299,160,130.3,177.58,61.42,108.98,4,train
4958,3300,183,262.84,179.78,148.27,116.38,4,train
4959,3300,173,497.61,162.89,73.8,126.78,4,train
4960,3300,160,130.03,174.41,64.6,107.31,4,train
4961,3301,183,320.62,178.48,89.34,65.69,4,train
4962,3301,173,493.57,163.16,76.63,129.06,4,train
4963,3301,160,127.32,176.24,63.74,108.0,4,train
4964,3301,178,259.69,186.98,58.02,107.49,4,train
4965,3302,183,320.92,178.52,88.13,67.22,4,train
4966,3302,173,491.8,164.42,78.18,129.79,4,train
4967,3302,160,126.2,176.94,62.8,108.81,4,train
4968,3302,178,252.78,185.88,61.45,109.99,4,train
4969,3303,183,311.45,178.45,97.27,68.35,4,train
4970,3303,173,491.17,166.04,78.82,128.41,4,train
4971,3303,160,122.75,177.29,64.83,109.22,4,train
4972,3303,178,249.88,187.24,59.64,107.49,4,train
4973,3304,183,311.06,184.49,98.41,65.7,4,train
4974,3304,173,491.09,170.38,77.97,125.66,4,train
4975,3304,160,120.62,180.36,66.18,108.97,4,train
4976,3304,178,246.14,190.09,62.52,111.58,4,train
4977,3305,183,311.43,183.27,97.71,66.36,4,train
4978,3305,173,490.56,169.87,78.03,125.07,4,train
4979,3305,160,118.51,180.54,66.99,109.15,4,train
4980,3305,178,242.31,191.5,63.34,110.89,4,train
4981,3306,183,311.35,181.74,99.76,68.49,4,train
4982,3306,173,490.94,167.16,73.73,128.97,4,train
4983,3306,160,117.76,181.33,66.13,108.32,4,train
4984,3306,178,238.63,190.8,64.57,111.0,4,train
4985,3307,183,311.38,181.33,100.98,69.37,4,train
4986,3307,173,491.19,166.06,71.35,125.99,4,train
4987,3307,160,117.05,181.38,95.57,107.95,4,train
4988,3307,178,235.51,190.53,64.86,109.72,4,train
4989,3308,183,310.7,181.14,103.73,69.17,4,train
4990,3308,173,493.25,165.86,74.29,124.28,4,train
4991,3308,160,118.94,180.58,95.99,108.39,4,train
4992,3308,178,235.1,189.77,65.19,109.0,4,train
4993,3309,183,311.53,179.47,108.47,71.78,4,train
4994,3309,173,498.76,165.04,73.06,125.26,4,train
4995,3309,160,123.75,181.66,94.39,106.4,4,train
4996,3309,178,235.98,189.19,66.22,109.5,4,train
4997,3310,183,311.8,179.41,113.27,72.17,4,train
4998,3310,173,503.23,163.76,74.8,132.04,4,train
4999,3310,160,128.14,182.3,94.29,105.38,4,train
5000,3310,178,239.03,187.34,66.31,111.0,4,train
5001,3311,183,322.9,180.98,109.84,72.63,4,train
5002,3311,173,507.35,161.93,75.25,137.37,4,train
5003,3311,160,132.13,182.36,93.97,105.22,4,train
5004,3311,178,243.11,188.26,65.26,109.73,4,train
5005,3312,183,324.15,178.36,113.76,77.34,4,train
5006,3312,173,510.87,162.73,75.41,136.7,4,train
5007,3312,160,136.9,183.49,92.21,103.29,4,train
5008,3312,178,247.31,188.97,65.23,107.32,4,train
5009,3313,183,323.91,174.67,115.91,82.0,4,train
5010,3313,173,510.04,163.7,76.4,134.66,4,train
5011,3313,160,135.94,183.78,93.38,103.14,4,train
5012,3313,178,247.81,187.79,63.63,107.15,4,train
5013,3314,183,310.54,174.65,130.14,82.04,4,train
5014,3314,173,509.72,164.78,74.38,127.28,4,train
5015,3314,160,135.21,183.02,93.71,103.07,4,train
5016,3314,178,247.46,185.93,63.0,108.35,4,train
5017,3315,183,309.26,174.55,131.84,82.29,4,train
5018,3315,173,508.57,165.07,73.37,124.54,4,train
5019,3315,160,134.18,182.65,93.73,102.58,4,train
5020,3315,178,246.21,186.67,62.84,108.69,4,train
5021,3316,183,309.37,173.92,133.53,83.46,4,train
5022,3316,173,508.86,166.36,72.5,121.79,4,train
5023,3316,160,134.27,181.73,93.76,101.81,4,train
5024,3316,178,246.09,187.42,61.87,107.51,4,train
5025,3317,183,309.44,174.87,135.37,82.76,4,train
5026,3317,173,509.92,166.98,71.38,120.32,4,train
5027,3317,160,134.32,180.77,93.52,101.66,4,train
5028,3317,178,246.17,189.73,59.14,102.91,4,train
5029,3318,183,308.32,174.08,136.72,85.33,4,train
5030,3318,173,508.47,167.64,71.4,119.25,4,train
5031,3318,160,132.26,180.04,93.49,103.66,4,train
5032,3318,178,242.44,191.18,60.82,100.43,4,train
5033,3319,183,306.84,171.46,137.24,88.49,4,train
5034,3319,173,504.37,168.16,72.29,118.15,4,train
5035,3319,160,128.66,179.53,93.23,104.3,4,train
5036,3319,178,239.01,191.19,61.35,101.75,4,train
5037,3320,183,231.08,170.52,211.54,124.7,4,train
5038,3320,173,497.0,170.55,72.69,117.75,4,train
5039,3320,160,121.28,179.6,95.67,104.88,4,train
5040,3321,183,295.59,172.79,144.63,88.7,4,train
5041,3321,173,490.76,169.99,71.77,121.06,4,train
5042,3321,160,115.45,179.75,93.63,104.45,4,train
5043,3321,178,225.53,194.83,61.07,101.68,4,train
5044,3322,183,294.53,173.41,139.45,88.75,4,train
5045,3322,173,484.69,170.28,70.1,116.29,4,train
5046,3322,160,107.45,178.57,95.62,105.19,4,train
5047,3322,178,221.4,190.53,61.72,106.06,4,train
5048,3323,183,286.81,174.07,144.19,89.64,4,train
5049,3323,173,481.07,170.72,68.06,113.93,4,train
5050,3323,160,102.68,178.92,96.55,105.41,4,train
5051,3323,178,219.13,191.75,59.1,104.7,4,train
5052,3324,183,285.9,174.2,144.75,90.11,4,train
5053,3324,173,479.24,171.18,67.23,112.35,4,train
5054,3324,160,100.17,178.25,97.47,105.73,4,train
5055,3324,178,218.6,191.04,54.7,103.78,4,train
5056,3325,183,284.09,174.31,146.69,90.44,4,train
5057,3325,173,474.64,172.69,68.55,108.46,4,train
5058,3325,160,95.74,176.23,98.77,106.74,4,train
5059,3325,178,216.93,188.77,51.35,100.68,4,train
5060,3326,183,283.49,171.03,163.56,94.26,4,train
5061,3326,173,473.03,173.43,68.91,107.46,4,train
5062,3326,160,94.4,175.08,98.94,108.21,4,train
5063,3326,178,216.1,186.93,50.69,100.37,4,train
5064,3327,183,283.81,167.39,156.94,98.19,4,train
5065,3327,173,472.24,173.56,68.46,107.43,4,train
5066,3327,160,93.87,173.78,99.96,106.87,4,train
5067,3327,178,214.67,182.84,51.73,101.54,4,train
5068,3328,183,283.4,166.17,159.72,101.95,4,train
5069,3328,173,470.65,174.98,68.29,107.27,4,train
5070,3328,160,92.3,173.07,102.0,108.24,4,train
5071,3328,178,214.24,187.01,50.69,97.39,4,train
5072,3329,183,283.93,169.46,162.73,106.03,4,train
5073,3329,173,470.44,178.56,69.36,109.02,4,train
5074,3329,160,92.95,176.03,103.44,108.72,4,train
5075,3329,178,213.53,187.52,53.0,102.07,4,train
5076,3330,184,283.65,168.39,169.4,108.84,4,train
5077,3330,173,471.81,178.18,70.98,109.51,4,train
5078,3330,160,97.03,176.85,103.83,106.69,4,train
5079,3330,183,211.78,188.36,55.33,101.09,4,train
5080,3331,184,283.81,164.31,181.02,118.56,4,train
5081,3331,173,463.67,175.14,66.75,106.96,4,train
5082,3331,160,87.17,176.07,109.15,107.1,4,train
5083,3332,173,460.52,170.49,63.83,110.07,4,train
5084,3332,160,83.77,175.44,111.85,107.01,4,train
5085,3332,183,198.83,185.72,53.84,99.84,4,train
5086,3332,185,284.25,193.18,80.26,30.51,4,train
5087,3333,173,431.54,161.65,90.26,125.28,4,train
5088,3333,160,84.88,175.33,111.32,103.03,4,train
5089,3333,183,197.59,185.97,53.37,96.73,4,train
5090,3333,185,284.26,192.3,79.86,30.75,4,train
5091,3334,173,441.25,160.07,81.81,130.63,4,train
5092,3334,185,284.18,166.32,156.59,114.96,4,train
5093,3334,160,86.83,174.5,112.7,101.5,4,train
5094,3334,183,198.64,184.92,52.91,95.25,4,train
5095,3335,185,267.21,165.41,177.96,117.09,4,train
5096,3335,160,89.26,173.44,162.66,105.4,4,train
5097,3336,160,89.92,173.23,161.73,105.78,4,train
5098,3336,185,254.41,187.5,113.64,52.43,4,train
5099,3337,160,87.72,172.74,162.25,101.99,4,train
5100,3337,185,253.06,187.26,114.6,52.44,4,train
5101,3338,160,86.46,172.05,160.99,103.57,4,train
5102,3338,185,252.51,188.98,127.99,49.54,4,train
5103,3339,160,83.8,171.36,161.33,104.05,4,train
5104,3339,185,249.03,187.58,131.37,50.83,4,train
5105,3340,160,82.78,174.18,162.47,102.16,4,train
5106,3340,185,251.08,191.84,129.38,50.32,4,train
5107,3341,173,457.08,148.16,84.98,176.16,4,train
5108,3341,183,395.78,170.09,67.43,131.64,4,train
5109,3341,160,136.35,183.19,107.45,102.83,4,train
5110,3341,185,251.88,196.95,115.6,49.27,4,train
5111,3342,183,394.03,172.93,73.25,134.81,4,train
5112,3342,160,86.22,178.51,158.67,111.14,4,train
5113,3342,185,253.37,199.53,115.56,48.84,4,train
5114,3343,185,253.9,201.03,137.82,50.11,4,train
5115,3343,160,86.9,182.22,91.18,102.83,4,train
5116,3343,178,179.05,193.6,66.04,98.43,4,train
5117,3344,185,253.92,201.78,133.81,51.72,4,train
5118,3344,160,87.25,184.28,91.3,102.75,4,train
5119,3344,178,179.71,193.21,65.81,100.09,4,train
5120,3345,160,144.66,193.84,99.81,100.49,4,train
5121,3345,185,250.65,204.56,120.74,49.66,4,train
5122,3346,160,145.83,190.22,62.96,101.83,4,train
5123,3346,185,247.97,202.82,104.29,49.43,4,train
5124,3347,185,147.71,187.32,204.3,104.64,4,train
5125,3347,186,44.03,184.49,98.78,100.02,4,train
5126,3348,185,150.1,188.19,203.65,102.58,4,train
5127,3348,186,50.31,182.22,97.52,101.89,4,train
5128,3349,160,54.05,178.25,155.61,109.71,4,train
5129,3349,185,234.66,197.65,121.26,56.77,4,train
5130,3350,173,436.03,151.49,88.52,198.54,4,train
5131,3350,160,54.01,180.18,154.96,108.13,4,train
5132,3350,185,235.07,198.01,121.81,56.48,4,train
5133,3351,187,235.11,197.37,122.5,56.66,4,train
5134,3351,160,53.73,181.43,96.87,101.78,4,train
5135,3352,185,151.44,188.08,56.38,101.17,4,train
5136,3352,187,234.71,196.72,123.7,57.48,4,train
5137,3352,160,52.63,181.91,97.65,100.86,4,train
5138,3353,185,148.22,188.56,59.14,99.47,4,train
5139,3353,187,233.56,196.03,123.88,57.91,4,train
5140,3353,160,48.64,180.69,100.3,102.25,4,train
5141,3354,185,144.01,189.38,61.6,97.99,4,train
5142,3354,187,231.8,196.21,124.15,57.11,4,train
5143,3355,173,421.19,185.19,52.11,92.89,4,train
5144,3355,185,140.85,189.8,213.75,97.9,4,train
5145,3356,173,416.48,183.09,55.55,96.92,4,train
5146,3356,185,140.22,189.06,209.56,98.74,4,train
5147,3356,160,31.59,178.0,105.66,105.29,4,train
5148,3357,173,412.95,184.52,56.62,94.64,4,train
5149,3357,160,129.21,188.09,217.83,100.59,4,train
5150,3357,188,25.11,177.81,108.54,105.45,4,train
5151,3358,173,379.28,187.51,87.78,88.01,4,train
5152,3358,160,124.94,188.02,220.44,101.01,4,train
5153,3359,173,412.32,187.38,53.33,87.28,4,train
5154,3359,160,121.34,188.34,224.08,100.05,4,train
5155,3360,173,413.58,187.63,50.86,85.79,4,train
5156,3360,160,92.52,183.06,298.17,104.97,4,train
5157,3361,173,416.07,188.53,46.62,84.33,4,train
5158,3361,160,117.6,191.31,273.27,96.74,4,train
5159,3362,173,376.5,188.58,72.12,84.36,4,train
5160,3362,160,137.05,192.0,45.8,90.4,4,train
5161,3362,183,218.1,194.22,125.64,60.41,4,train
5162,3363,173,376.76,189.0,72.2,83.7,4,train
5163,3363,183,145.32,191.25,197.16,91.0,4,train
5164,3363,160,6.78,180.07,112.93,103.71,4,train
5165,3364,173,374.4,190.1,74.5,80.97,4,train
5166,3364,183,4.06,179.6,337.5,107.56,4,train
5167,3365,173,374.39,184.11,73.01,85.65,4,train
5168,3365,183,1.9,176.26,339.23,110.81,4,train
5169,3366,173,371.53,186.14,75.43,80.47,4,train
5170,3366,183,103.54,185.08,236.77,94.93,4,train
5171,3366,160,1.0,174.1,110.1,101.85,4,train
5172,3367,173,370.77,184.17,76.97,81.86,4,train
5173,3367,183,102.84,183.35,237.09,96.69,4,train
5174,3367,160,1.0,172.56,108.91,103.0,4,train
5175,3368,189,577.78,110.29,94.55,253.84,4,train
5176,3368,173,370.29,182.98,77.88,83.01,4,train
5177,3368,183,100.69,183.73,239.08,95.55,4,train
5178,3368,160,1.0,175.24,107.39,100.29,4,train
5179,3369,173,370.32,184.16,77.05,82.4,4,train
5180,3369,183,133.94,185.33,206.14,92.11,4,train
5181,3369,160,1.0,175.98,107.19,99.92,4,train
5182,3370,173,369.98,184.96,77.38,81.49,4,train
5183,3370,183,134.0,185.41,207.12,92.68,4,train
5184,3370,160,1.0,172.84,109.02,103.34,4,train
5185,3371,173,379.59,185.24,69.19,82.82,4,train
5186,3371,183,137.16,186.1,206.31,92.85,4,train
5187,3371,160,1.0,173.01,111.12,103.72,4,train
5188,3372,173,379.25,190.73,72.37,78.43,4,train
5189,3372,183,0.05,172.11,346.23,109.23,4,train
5190,3373,173,380.33,192.12,73.51,76.24,4,train
5191,3373,183,84.17,179.25,267.01,101.74,4,train
5192,3374,173,380.1,192.58,73.62,75.91,4,train
5193,3374,183,85.52,182.89,266.0,98.07,4,train
5194,3375,173,401.68,193.97,48.6,73.64,4,train
5195,3375,183,85.47,185.52,282.13,95.72,4,train
5196,3376,183,215.93,192.69,231.43,75.6,4,train
5197,3376,160,79.34,186.48,127.62,94.9,4,train
5198,3377,183,374.73,195.8,72.05,72.47,4,train
5199,3377,160,1.0,184.03,343.2,103.26,4,train
5200,3378,183,371.15,196.08,65.02,73.68,4,train
5201,3378,190,67.92,185.25,270.86,102.88,4,train
5202,3379,183,367.94,196.62,73.79,73.29,4,train
5203,3379,190,120.25,189.77,214.97,93.3,4,train
5204,3380,190,113.21,191.05,218.68,92.94,4,train
5205,3381,183,359.77,197.98,75.34,71.11,4,train
5206,3381,160,46.57,186.61,211.41,102.46,4,train
5207,3381,190,284.46,202.63,44.75,34.01,4,train
5208,3382,183,355.89,197.21,73.94,71.83,4,train
5209,3382,190,37.18,186.73,286.35,102.92,4,train
5210,3383,183,354.63,197.87,72.07,71.6,4,train
5211,3383,160,32.41,186.62,287.83,102.06,4,train
5212,3384,183,350.51,196.93,74.57,70.78,4,train
5213,3384,160,26.79,185.85,291.55,101.92,4,train
5214,3385,183,348.16,196.5,80.37,70.7,4,train
5215,3385,160,30.17,184.69,288.8,101.81,4,train
5216,3386,183,357.25,196.72,74.49,69.65,4,train
5217,3386,160,34.87,184.57,286.72,102.27,4,train
5218,3387,183,360.52,196.01,76.14,70.9,4,train
5219,3387,190,40.07,185.41,288.91,101.88,4,train
5220,3388,183,361.8,196.15,77.06,70.66,4,train
5221,3388,190,41.2,189.56,288.08,98.95,4,train
5222,3389,183,365.62,194.89,74.84,71.9,4,train
5223,3389,160,43.3,192.18,231.14,98.01,4,train
5224,3389,190,304.36,202.86,25.11,34.91,4,train
5225,3390,183,367.72,192.87,75.56,74.18,4,train
5226,3390,190,46.95,193.7,284.17,96.88,4,train
5227,3391,183,370.2,193.18,76.03,73.37,4,train
5228,3391,160,56.04,193.94,168.6,96.33,4,train
5229,3391,190,244.3,203.37,89.01,35.36,4,train
5230,3392,183,372.36,191.91,77.22,73.55,4,train
5231,3392,160,59.69,194.02,119.27,96.54,4,train
5232,3392,190,245.86,202.67,88.29,35.15,4,train
5233,3393,183,370.95,191.92,77.24,72.47,4,train
5234,3393,160,54.3,195.23,171.37,92.56,4,train
5235,3393,190,245.41,202.37,88.25,35.74,4,train
5236,3394,183,369.12,191.51,77.04,71.98,4,train
5237,3394,190,49.93,196.43,281.49,92.37,4,train
5238,3395,190,238.12,204.33,93.8,33.75,4,train
5239,3395,183,370.18,190.45,72.22,73.99,4,train
5240,3395,160,44.09,193.88,165.89,95.72,4,train
5241,3396,191,234.71,203.43,85.12,36.97,4,train
5242,3396,173,358.49,192.82,80.73,71.59,4,train
5243,3396,160,40.62,192.7,165.42,97.49,4,train
5244,3397,160,37.84,192.0,281.1,98.74,4,train
5245,3397,173,357.63,193.95,78.24,70.96,4,train
5246,3398,160,34.09,190.63,228.83,101.53,4,train
5247,3398,173,355.95,194.77,77.29,70.0,4,train
5248,3398,183,295.97,202.27,22.55,37.12,4,train
5249,3399,160,26.28,188.5,281.55,107.49,4,train
5250,3399,173,349.12,195.14,80.41,69.38,4,train
5251,3400,160,22.35,186.94,285.69,110.81,4,train
5252,3400,173,348.65,198.46,78.67,65.83,4,train
5253,3401,160,27.19,186.73,281.18,111.81,4,train
5254,3401,183,362.13,197.24,68.17,67.22,4,train
5255,3402,191,223.09,202.56,84.81,40.89,4,train
5256,3402,183,362.8,196.26,69.19,68.65,4,train
5257,3402,160,29.7,188.22,171.7,111.99,4,train
5258,3403,160,222.01,201.95,49.74,41.67,4,train
5259,3403,183,362.51,195.71,70.03,68.83,4,train
5260,3403,190,29.91,188.25,155.06,113.45,4,train
5261,3404,191,219.84,198.53,89.13,45.43,4,train
5262,3404,173,347.54,195.51,81.88,69.0,4,train
5263,3404,160,22.29,186.53,158.42,116.91,4,train
5264,3405,191,217.22,199.97,90.9,43.56,4,train
5265,3405,173,346.17,193.81,81.33,69.62,4,train
5266,3405,160,15.97,184.3,157.43,118.64,4,train
5267,3406,191,211.8,199.88,94.02,42.43,4,train
5268,3406,173,345.66,193.78,77.98,68.46,4,train
5269,3406,160,5.5,180.84,161.03,127.75,4,train
5270,3407,191,208.35,199.42,93.42,43.12,4,train
5271,3407,183,349.1,192.26,72.14,71.34,4,train
5272,3407,160,0.15,179.27,159.13,133.15,4,train
5273,3408,160,203.78,201.07,34.16,37.6,4,train
5274,3408,173,336.62,194.02,80.65,68.8,4,train
5275,3408,190,1.0,176.6,156.7,145.63,4,train
5276,3408,183,268.22,198.62,30.34,40.94,4,train
5277,3409,160,201.18,201.45,34.01,38.09,4,train
5278,3409,173,334.21,197.31,80.33,65.85,4,train
5279,3409,190,1.0,169.65,151.33,156.02,4,train
5280,3409,183,266.99,199.09,29.12,41.27,4,train
5281,3410,191,199.42,200.13,95.09,41.02,4,train
5282,3410,173,333.03,198.72,80.02,64.22,4,train
5283,3410,160,1.0,168.59,145.99,156.99,4,train
5284,3411,191,196.75,200.24,96.58,41.39,4,train
5285,3411,183,337.67,199.41,74.07,63.33,4,train
5286,3411,160,1.0,168.57,140.17,158.08,4,train
5287,3412,191,195.71,199.67,97.24,42.26,4,train
5288,3412,183,337.53,200.22,73.94,61.62,4,train
5289,3412,160,5.65,167.87,131.97,161.43,4,train
5290,3413,191,197.65,200.08,96.22,42.1,4,train
5291,3413,183,337.8,201.36,36.69,61.02,4,train
5292,3413,160,0.79,166.59,131.7,166.06,4,train
5293,3414,191,151.35,195.46,154.62,72.6,4,train
5294,3414,183,346.48,201.41,36.33,61.02,4,train
5295,3414,160,8.07,162.7,131.52,172.16,4,train
5296,3415,173,346.03,201.73,45.01,60.61,4,train
5297,3415,191,217.1,199.12,93.68,43.33,4,train
5298,3415,160,13.19,161.74,130.69,183.07,4,train
5299,3415,190,141.26,188.24,44.14,79.13,4,train
5300,3416,190,13.16,161.87,133.07,191.47,4,train
5301,3416,173,363.75,203.45,32.24,59.68,4,train
5302,3416,192,143.04,189.93,47.76,79.29,4,train
5303,3416,191,259.56,200.98,56.6,42.33,4,train
5304,3417,191,226.31,199.43,94.0,42.34,4,train
5305,3417,160,6.78,158.47,140.64,195.78,4,train
5306,3417,173,364.35,201.41,35.23,61.02,4,train
5307,3417,190,145.87,186.15,51.37,82.95,4,train
5308,3418,190,2.93,156.09,144.43,192.3,4,train
5309,3418,173,365.64,195.7,36.26,62.61,4,train
5310,3418,192,148.31,183.47,52.6,83.22,4,train
5311,3418,191,270.71,196.17,52.72,42.04,4,train
5312,3419,190,229.96,193.07,93.77,42.84,4,train
5313,3419,160,1.0,153.73,139.43,194.61,4,train
5314,3419,173,365.27,192.81,37.46,61.44,4,train
5315,3419,192,146.79,182.46,54.1,83.1,4,train
5316,3420,190,227.13,191.17,95.13,44.76,4,train
5317,3420,160,1.0,148.62,131.14,205.18,4,train
5318,3420,173,363.45,190.74,38.74,62.45,4,train
5319,3420,192,142.23,183.66,54.41,81.67,4,train
5320,3421,190,225.75,191.42,175.73,64.35,4,train
5321,3421,160,1.0,148.63,127.03,212.25,4,train
5322,3421,192,138.37,184.2,57.64,83.78,4,train
5323,3422,190,222.97,192.35,176.63,65.65,4,train
5324,3422,160,1.0,150.34,115.0,213.0,4,train
5325,3422,192,136.51,188.34,56.42,82.38,4,train
5326,3423,160,91.79,190.68,101.1,82.59,4,train
5327,3423,190,224.29,196.67,95.35,46.85,4,train
5328,3423,193,1.0,151.95,106.88,212.32,4,train
5329,3423,173,360.66,196.47,39.33,64.23,4,train
5330,3424,160,92.18,192.56,101.1,83.07,4,train
5331,3424,190,224.72,198.16,97.28,48.4,4,train
5332,3424,173,362.37,201.62,37.49,59.71,4,train
5333,3425,160,91.52,193.07,102.69,85.31,4,train
5334,3425,190,225.89,200.29,98.22,47.56,4,train
5335,3425,173,363.89,204.34,36.43,56.91,4,train
5336,3426,160,94.14,191.62,101.29,89.01,4,train
5337,3426,191,228.09,202.75,98.37,46.69,4,train
5338,3426,190,364.96,204.81,36.85,58.43,4,train
5339,3427,160,62.5,194.02,135.55,86.95,4,train
5340,3427,191,230.77,203.19,99.33,47.03,4,train
5341,3427,190,367.02,203.65,38.73,61.72,4,train
5342,3428,183,237.59,203.29,98.48,46.36,4,train
5343,3428,160,70.6,194.45,132.54,87.16,4,train
5344,3428,190,372.62,203.32,38.96,62.21,4,train
5345,3429,183,238.44,201.59,104.15,48.43,4,train
5346,3429,160,76.08,192.87,134.71,87.38,4,train
5347,3429,190,378.65,201.34,39.68,63.33,4,train
5348,3430,183,256.16,202.31,93.91,47.83,4,train
5349,3430,160,87.9,195.7,129.52,85.48,4,train
5350,3430,190,386.95,201.42,40.41,62.33,4,train
5351,3431,160,97.3,194.53,126.57,85.78,4,train
5352,3431,190,395.86,200.81,38.81,61.6,4,train
5353,3431,191,318.72,200.67,39.69,48.99,4,train
5354,3432,160,103.15,190.34,122.14,91.16,4,train
5355,3432,190,400.27,196.87,38.85,64.95,4,train
5356,3432,191,322.85,200.19,39.88,48.79,4,train
5357,3433,160,105.0,193.36,118.4,89.78,4,train
5358,3433,190,401.5,198.98,37.77,62.57,4,train
5359,3433,191,267.85,200.09,95.3,49.43,4,train
5360,3434,160,100.4,193.18,112.08,90.31,4,train
5361,3434,190,396.33,200.87,36.54,61.62,4,train
5362,3434,191,260.66,200.0,105.62,52.31,4,train
5363,3435,160,93.44,196.86,109.24,89.49,4,train
5364,3435,173,250.99,200.59,52.24,49.85,4,train
5365,3435,190,390.96,201.41,36.15,61.49,4,train
5366,3436,160,69.14,194.95,121.72,92.5,4,train
5367,3436,173,244.18,198.83,100.07,52.87,4,train
5368,3436,190,382.6,201.74,36.06,60.28,4,train
5369,3437,160,69.46,194.08,114.03,94.03,4,train
5370,3437,190,378.71,200.86,34.73,60.44,4,train
5371,3437,173,240.6,198.68,99.64,52.64,4,train
5372,3438,160,68.16,194.87,109.05,94.18,4,train
5373,3438,190,374.93,195.78,35.8,66.2,4,train
5374,3438,173,235.44,197.95,102.14,52.22,4,train
5375,3439,160,68.41,194.12,104.94,94.56,4,train
5376,3439,190,374.53,195.46,36.62,64.38,4,train
5377,3439,173,237.06,197.4,101.19,53.17,4,train
5378,3440,160,70.45,194.77,102.31,93.56,4,train
5379,3440,190,375.45,194.62,37.78,64.48,4,train
5380,3440,173,238.91,196.59,101.16,54.11,4,train
5381,3441,160,74.83,195.54,98.06,92.2,4,train
5382,3441,190,377.39,195.04,40.11,63.17,4,train
5383,3441,173,240.74,196.24,102.41,53.6,4,train
5384,3442,160,78.6,194.69,95.32,93.36,4,train
5385,3442,190,379.63,194.17,40.3,64.43,4,train
5386,3442,173,277.4,195.32,68.58,54.5,4,train
5387,3443,190,360.77,194.61,59.99,64.55,4,train
5388,3443,173,242.97,195.07,104.32,55.21,4,train
5389,3443,194,119.82,198.59,54.36,90.96,4,train
